edge_id,timestamp,solar_altitude_deg,solar_azimuth_deg,shade_ratio,air_temperature_c,humidity_pct,wind_speed_ms,rainfall_mm,solar_radiation_mj_m2,length_m,surface_code,surface_absorptivity,sun_fraction,effective_solar_mj_m2,recent_direct_sun_minutes,cumulative_effective_solar_mj_m2,heat_storage_proxy,cluster,heat_cost
E0000000,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000000,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000000,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000000,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000000,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000000,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,1.0,29.2,64,4.6,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000000,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,0.5,29.2,65,4.7,0.0,0.29,50.37536644048133,unknown,0.731834,0.5,0.10874999999999999,30.0,0.10874999999999999,0.0,0,0.0
E0000000,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.25,30.5,62,3.9,0.0,0.92,50.37536644048133,unknown,0.731834,0.75,0.5175000000000001,75.0,0.6262500000000001,0.0,0,0.0
E0000000,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,50.37536644048133,unknown,0.731834,1.0,1.2974999999999999,135.0,1.92375,0.0,1,100.0
E0000000,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,50.37536644048133,unknown,0.731834,1.0,1.8225000000000002,165.0,3.7462500000000003,0.0,1,100.0
E0000000,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,50.37536644048133,unknown,0.731834,1.0,2.325,180.0,6.071250000000001,0.0,1,100.0
E0000000,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,50.37536644048133,unknown,0.731834,1.0,2.4000000000000004,180.0,8.471250000000001,0.0,1,100.0
E0000000,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,50.37536644048133,unknown,0.731834,1.0,2.3925,180.0,10.755,0.0,1,100.0
E0000000,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,50.37536644048133,unknown,0.731834,1.0,2.415,180.0,12.6525,0.0,1,100.0
E0000000,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,50.37536644048133,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000000,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,50.37536644048133,unknown,0.731834,1.0,1.965,180.0,13.830000000000002,0.0,1,100.0
E0000000,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.0,34.3,48,4.6,0.0,1.99,50.37536644048133,unknown,0.731834,1.0,1.4925,180.0,12.9975,0.0,1,100.0
E0000000,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.0,32.7,51,5.2,0.0,1.34,50.37536644048133,unknown,0.731834,1.0,1.0050000000000001,180.0,11.6025,0.0,1,100.0
E0000000,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,0.5,30.9,54,4.4,0.0,0.44,50.37536644048133,unknown,0.731834,0.5,0.165,150.0,9.375,0.0,1,100.0
E0000000,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,50.37536644048133,unknown,0.731834,0.0,0.0,90.0,6.960000000000001,0.0,0,0.0
E0000000,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,30.0,4.6275,0.0,0,0.0
E0000000,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,2.6625,0.0,0,0.0
E0000000,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,1.1700000000000002,0.0,0,0.0
E0000000,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,50.37536644048133,unknown,0.731834,0.0,0.0,0.0,0.165,0.0,0,0.0
E0000001,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,1.0,29.2,64,4.6,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,1.0,29.2,65,4.7,0.0,0.29,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000001,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,4.751371360100719,unknown,0.731834,1.0,0.6900000000000001,60.0,0.6900000000000001,0.0,0,0.0
E0000001,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,4.751371360100719,unknown,0.731834,1.0,1.2974999999999999,120.0,1.9874999999999998,0.0,1,100.0
E0000001,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,4.751371360100719,unknown,0.731834,1.0,1.8225000000000002,180.0,3.81,0.0,1,100.0
E0000001,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,4.751371360100719,unknown,0.731834,1.0,2.325,180.0,6.135,0.0,1,100.0
E0000001,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,4.751371360100719,unknown,0.731834,1.0,2.4000000000000004,180.0,8.535,0.0,1,100.0
E0000001,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,4.751371360100719,unknown,0.731834,1.0,2.3925,180.0,10.9275,0.0,1,100.0
E0000001,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,4.751371360100719,unknown,0.731834,1.0,2.415,180.0,12.652500000000002,0.0,1,100.0
E0000001,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,4.751371360100719,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000001,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,4.751371360100719,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000001,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.0,34.3,48,4.6,0.0,1.99,4.751371360100719,unknown,0.731834,1.0,1.4925,180.0,12.9975,0.0,1,100.0
E0000001,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.0,32.7,51,5.2,0.0,1.34,4.751371360100719,unknown,0.731834,1.0,1.0050000000000001,180.0,11.602500000000001,0.0,1,100.0
E0000001,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,1.0,30.9,54,4.4,0.0,0.44,4.751371360100719,unknown,0.731834,0.0,0.0,120.0,9.21,0.0,1,100.0
E0000001,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,4.751371360100719,unknown,0.731834,0.0,0.0,60.0,6.795,0.0,0,0.0
E0000001,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,4.4625,0.0,0,0.0
E0000001,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,2.4975000000000005,0.0,0,0.0
E0000001,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,1.0050000000000001,0.0,0,0.0
E0000001,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,4.751371360100719,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,1.0,29.2,64,4.6,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,1.0,29.2,65,4.7,0.0,0.29,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000002,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,30.569582941164484,unknown,0.731834,1.0,0.6900000000000001,60.0,0.6900000000000001,0.0,0,0.0
E0000002,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,30.569582941164484,unknown,0.731834,1.0,1.2974999999999999,120.0,1.9874999999999998,0.0,1,100.0
E0000002,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,30.569582941164484,unknown,0.731834,1.0,1.8225000000000002,180.0,3.81,0.0,1,100.0
E0000002,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,30.569582941164484,unknown,0.731834,1.0,2.325,180.0,6.135,0.0,1,100.0
E0000002,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,30.569582941164484,unknown,0.731834,1.0,2.4000000000000004,180.0,8.535,0.0,1,100.0
E0000002,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,30.569582941164484,unknown,0.731834,1.0,2.3925,180.0,10.9275,0.0,1,100.0
E0000002,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,30.569582941164484,unknown,0.731834,1.0,2.415,180.0,12.652500000000002,0.0,1,100.0
E0000002,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,30.569582941164484,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000002,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,30.569582941164484,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000002,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.0,34.3,48,4.6,0.0,1.99,30.569582941164484,unknown,0.731834,1.0,1.4925,180.0,12.9975,0.0,1,100.0
E0000002,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.0,32.7,51,5.2,0.0,1.34,30.569582941164484,unknown,0.731834,1.0,1.0050000000000001,180.0,11.602500000000001,0.0,1,100.0
E0000002,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,0.6666666666666666,30.9,54,4.4,0.0,0.44,30.569582941164484,unknown,0.731834,0.33333333333333337,0.11000000000000001,140.0,9.32,0.0,1,100.0
E0000002,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,30.569582941164484,unknown,0.731834,0.0,0.0,80.00000000000001,6.904999999999999,0.0,0,0.0
E0000002,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,20.000000000000004,4.5725,0.0,0,0.0
E0000002,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,2.6075000000000004,0.0,0,0.0
E0000002,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,1.1150000000000002,0.0,0,0.0
E0000002,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,30.569582941164484,unknown,0.731834,0.0,0.0,0.0,0.11000000000000001,0.0,0,0.0
E0000003,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,1.0,29.2,64,4.6,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,1.0,29.2,65,4.7,0.0,0.29,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000003,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,6.67578829240573,unknown,0.731834,1.0,0.6900000000000001,60.0,0.6900000000000001,0.0,0,0.0
E0000003,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,6.67578829240573,unknown,0.731834,1.0,1.2974999999999999,120.0,1.9874999999999998,0.0,1,100.0
E0000003,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,6.67578829240573,unknown,0.731834,1.0,1.8225000000000002,180.0,3.81,0.0,1,100.0
E0000003,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,6.67578829240573,unknown,0.731834,1.0,2.325,180.0,6.135,0.0,1,100.0
E0000003,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,6.67578829240573,unknown,0.731834,1.0,2.4000000000000004,180.0,8.535,0.0,1,100.0
E0000003,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,6.67578829240573,unknown,0.731834,1.0,2.3925,180.0,10.9275,0.0,1,100.0
E0000003,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,6.67578829240573,unknown,0.731834,1.0,2.415,180.0,12.652500000000002,0.0,1,100.0
E0000003,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,6.67578829240573,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000003,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,6.67578829240573,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000003,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.0,34.3,48,4.6,0.0,1.99,6.67578829240573,unknown,0.731834,1.0,1.4925,180.0,12.9975,0.0,1,100.0
E0000003,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.0,32.7,51,5.2,0.0,1.34,6.67578829240573,unknown,0.731834,1.0,1.0050000000000001,180.0,11.602500000000001,0.0,1,100.0
E0000003,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,1.0,30.9,54,4.4,0.0,0.44,6.67578829240573,unknown,0.731834,0.0,0.0,120.0,9.21,0.0,1,100.0
E0000003,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,6.67578829240573,unknown,0.731834,0.0,0.0,60.0,6.795,0.0,0,0.0
E0000003,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,4.4625,0.0,0,0.0
E0000003,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,2.4975000000000005,0.0,0,0.0
E0000003,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,1.0050000000000001,0.0,0,0.0
E0000003,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,6.67578829240573,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000004,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000004,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000004,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000004,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000004,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000004,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,0.5,29.2,64,4.6,0.0,0.0,212.2427116945776,unknown,0.731834,0.5,0.0,30.0,0.0,0.0,0,0.0
E0000004,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,0.6666666666666666,29.2,65,4.7,0.0,0.29,212.2427116945776,unknown,0.731834,0.33333333333333337,0.0725,50.0,0.0725,0.0,0,0.0
E0000004,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,212.2427116945776,unknown,0.731834,1.0,0.6900000000000001,110.00000000000001,0.7625000000000001,0.0,0,0.0
E0000004,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,212.2427116945776,unknown,0.731834,1.0,1.2974999999999999,140.0,2.06,0.0,1,100.0
E0000004,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,212.2427116945776,unknown,0.731834,1.0,1.8225000000000002,180.0,3.8825000000000003,0.0,1,100.0
E0000004,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,212.2427116945776,unknown,0.731834,1.0,2.325,180.0,6.2075000000000005,0.0,1,100.0
E0000004,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,212.2427116945776,unknown,0.731834,1.0,2.4000000000000004,180.0,8.607500000000002,0.0,1,100.0
E0000004,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,212.2427116945776,unknown,0.731834,1.0,2.3925,180.0,10.927500000000002,0.0,1,100.0
E0000004,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,212.2427116945776,unknown,0.731834,1.0,2.415,180.0,12.652500000000002,0.0,1,100.0
E0000004,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,212.2427116945776,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000004,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,212.2427116945776,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000004,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.0,34.3,48,4.6,0.0,1.99,212.2427116945776,unknown,0.731834,1.0,1.4925,180.0,12.997499999999999,0.0,1,100.0
E0000004,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.0,32.7,51,5.2,0.0,1.34,212.2427116945776,unknown,0.731834,1.0,1.0050000000000001,180.0,11.602500000000001,0.0,1,100.0
E0000004,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,0.16666666666666666,30.9,54,4.4,0.0,0.44,212.2427116945776,unknown,0.731834,0.8333333333333334,0.275,170.0,9.485000000000001,0.0,1,100.0
E0000004,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,212.2427116945776,unknown,0.731834,0.0,0.0,110.00000000000001,7.07,0.0,0,0.0
E0000004,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,50.00000000000001,4.737500000000001,0.0,0,0.0
E0000004,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,2.7725,0.0,0,0.0
E0000004,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,1.2800000000000002,0.0,0,0.0
E0000004,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,212.2427116945776,unknown,0.731834,0.0,0.0,0.0,0.275,0.0,0,0.0
E0000005,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,1.0,29.2,64,4.6,0.0,0.0,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,1.0,29.2,65,4.7,0.0,0.29,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,1.0,30.5,62,3.9,0.0,0.92,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,1.0,32.0,57,3.0,0.0,1.73,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,1.0,33.5,54,3.6,0.0,2.43,3.087090061413658,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000005,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,3.087090061413658,unknown,0.731834,1.0,2.325,60.0,2.325,0.0,1,100.0
E0000005,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,3.087090061413658,unknown,0.731834,1.0,2.4000000000000004,120.0,4.7250000000000005,0.0,1,100.0
E0000005,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,3.087090061413658,unknown,0.731834,1.0,2.3925,180.0,7.117500000000001,0.0,1,100.0
E0000005,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,3.087090061413658,unknown,0.731834,1.0,2.415,180.0,9.5325,0.0,1,100.0
